Timestamp,Model,Process,Metric,Score
2025-09-17 10:32:38,Model 51,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:32:38,Model 51,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:32:38,Model 51,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:34:57,Model 52,Validation,MSE,0.0183
2025-09-17 10:34:57,Model 52,Validation,MAE,0.1052
2025-09-17 10:34:57,Model 52,Validation,MAPE,0.2149
2025-09-17 10:34:57,Model 52,Validation,R2,-0.6560
2025-09-17 10:34:57,Model 52,Validation,EVS,-0.2984
2025-09-17 10:34:57,Model 52,Test,MSE,0.0182
2025-09-17 10:34:57,Model 52,Test,MAE,0.1081
2025-09-17 10:34:57,Model 52,Test,MAPE,0.2525
2025-09-17 10:34:57,Model 52,Test,R2,-0.3265
2025-09-17 10:34:57,Model 52,Test,EVS,0.0576
2025-09-17 10:34:57,Model 52,encrypted-fhe,MSE,0.0206
2025-09-17 10:34:57,Model 52,encrypted-fhe,MAE,0.1075
2025-09-17 10:34:57,Model 52,encrypted-fhe,MAPE,0.2589
2025-09-17 10:34:57,Model 52,encrypted-fhe,R2,-1.9789
2025-09-17 10:34:57,Model 52,encrypted-fhe,EVS,-1.3815
2025-09-17 10:34:57,Model 52,Validation,Time,12.8074
2025-09-17 10:34:57,Model 52,Test,Time,0.0018
2025-09-17 10:34:57,Model 52,encrypted-fhe,Time,44.6353
2025-09-17 10:34:57,Model 52,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:34:57,Model 52,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:34:57,Model 52,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:34:57,Model 52,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:34:57,Model 52,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:38:39,Model 53,Validation,MSE,0.0108
2025-09-17 10:38:39,Model 53,Validation,MAE,0.0748
2025-09-17 10:38:39,Model 53,Validation,MAPE,0.1604
2025-09-17 10:38:39,Model 53,Validation,R2,0.1570
2025-09-17 10:38:39,Model 53,Validation,EVS,0.2481
2025-09-17 10:38:39,Model 53,Test,MSE,0.0124
2025-09-17 10:38:39,Model 53,Test,MAE,0.0942
2025-09-17 10:38:39,Model 53,Test,MAPE,0.2213
2025-09-17 10:38:39,Model 53,Test,R2,0.0322
2025-09-17 10:38:39,Model 53,Test,EVS,0.3589
2025-09-17 10:38:39,Model 53,encrypted-fhe,MSE,0.0162
2025-09-17 10:38:39,Model 53,encrypted-fhe,MAE,0.0950
2025-09-17 10:38:39,Model 53,encrypted-fhe,MAPE,0.2552
2025-09-17 10:38:39,Model 53,encrypted-fhe,R2,-1.3905
2025-09-17 10:38:39,Model 53,encrypted-fhe,EVS,0.1321
2025-09-17 10:38:39,Model 53,Validation,Time,13.5770
2025-09-17 10:38:39,Model 53,Test,Time,0.0015
2025-09-17 10:38:39,Model 53,encrypted-fhe,Time,44.5971
2025-09-17 10:38:39,Model 53,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:38:39,Model 53,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:38:39,Model 53,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:38:39,Model 53,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:38:39,Model 53,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:42:19,Model 54,Validation,MSE,0.0172
2025-09-17 10:42:19,Model 54,Validation,MAE,0.1018
2025-09-17 10:42:19,Model 54,Validation,MAPE,0.2080
2025-09-17 10:42:19,Model 54,Validation,R2,-0.5527
2025-09-17 10:42:19,Model 54,Validation,EVS,-0.2587
2025-09-17 10:42:19,Model 54,Test,MSE,0.0239
2025-09-17 10:42:19,Model 54,Test,MAE,0.1231
2025-09-17 10:42:19,Model 54,Test,MAPE,0.2910
2025-09-17 10:42:19,Model 54,Test,R2,-0.7113
2025-09-17 10:42:19,Model 54,Test,EVS,0.0454
2025-09-17 10:42:19,Model 54,encrypted-fhe,MSE,0.0198
2025-09-17 10:42:19,Model 54,encrypted-fhe,MAE,0.1123
2025-09-17 10:42:19,Model 54,encrypted-fhe,MAPE,0.2666
2025-09-17 10:42:19,Model 54,encrypted-fhe,R2,-1.7156
2025-09-17 10:42:19,Model 54,encrypted-fhe,EVS,-1.0137
2025-09-17 10:42:19,Model 54,Validation,Time,12.7471
2025-09-17 10:42:19,Model 54,Test,Time,0.0007
2025-09-17 10:42:19,Model 54,encrypted-fhe,Time,44.5064
2025-09-17 10:42:19,Model 54,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:42:19,Model 54,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:42:19,Model 54,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:42:19,Model 54,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:42:19,Model 54,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:46:04,Model 55,Validation,MSE,0.0101
2025-09-17 10:46:04,Model 55,Validation,MAE,0.0741
2025-09-17 10:46:04,Model 55,Validation,MAPE,0.1454
2025-09-17 10:46:04,Model 55,Validation,R2,0.1253
2025-09-17 10:46:04,Model 55,Validation,EVS,0.1491
2025-09-17 10:46:04,Model 55,Test,MSE,0.0071
2025-09-17 10:46:04,Model 55,Test,MAE,0.0702
2025-09-17 10:46:04,Model 55,Test,MAPE,0.1375
2025-09-17 10:46:04,Model 55,Test,R2,0.2248
2025-09-17 10:46:04,Model 55,Test,EVS,0.2449
2025-09-17 10:46:04,Model 55,encrypted-fhe,MSE,0.0066
2025-09-17 10:46:04,Model 55,encrypted-fhe,MAE,0.0585
2025-09-17 10:46:04,Model 55,encrypted-fhe,MAPE,0.1099
2025-09-17 10:46:04,Model 55,encrypted-fhe,R2,-0.2956
2025-09-17 10:46:04,Model 55,encrypted-fhe,EVS,-0.1873
2025-09-17 10:46:04,Model 55,Validation,Time,13.4870
2025-09-17 10:46:04,Model 55,Test,Time,0.0013
2025-09-17 10:46:04,Model 55,encrypted-fhe,Time,44.6155
2025-09-17 10:46:04,Model 55,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:46:04,Model 55,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:46:04,Model 55,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:46:04,Model 55,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:46:04,Model 55,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:52:14,Model 56,Validation,MSE,0.0087
2025-09-17 10:52:14,Model 56,Validation,MAE,0.0703
2025-09-17 10:52:14,Model 56,Validation,MAPE,0.1402
2025-09-17 10:52:14,Model 56,Validation,R2,0.3080
2025-09-17 10:52:14,Model 56,Validation,EVS,0.3983
2025-09-17 10:52:14,Model 56,Test,MSE,0.0146
2025-09-17 10:52:14,Model 56,Test,MAE,0.0875
2025-09-17 10:52:14,Model 56,Test,MAPE,0.1367
2025-09-17 10:52:14,Model 56,Test,R2,-0.0076
2025-09-17 10:52:14,Model 56,Test,EVS,0.3700
2025-09-17 10:52:14,Model 56,encrypted-fhe,MSE,0.0031
2025-09-17 10:52:14,Model 56,encrypted-fhe,MAE,0.0442
2025-09-17 10:52:14,Model 56,encrypted-fhe,MAPE,0.0811
2025-09-17 10:52:14,Model 56,encrypted-fhe,R2,-0.1625
2025-09-17 10:52:14,Model 56,encrypted-fhe,EVS,0.4033
2025-09-17 10:52:14,Model 56,Validation,Time,12.8568
2025-09-17 10:52:14,Model 56,Test,Time,0.0013
2025-09-17 10:52:14,Model 56,encrypted-fhe,Time,44.6583
2025-09-17 10:52:14,Model 56,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:52:14,Model 56,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:52:14,Model 56,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:52:14,Model 56,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:52:14,Model 56,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 10:54:41,Model 57,Validation,MSE,0.0085
2025-09-17 10:54:41,Model 57,Validation,MAE,0.0681
2025-09-17 10:54:41,Model 57,Validation,MAPE,0.1398
2025-09-17 10:54:41,Model 57,Validation,R2,0.2875
2025-09-17 10:54:41,Model 57,Validation,EVS,0.3050
2025-09-17 10:54:41,Model 57,Test,MSE,0.0087
2025-09-17 10:54:41,Model 57,Test,MAE,0.0771
2025-09-17 10:54:41,Model 57,Test,MAPE,0.1670
2025-09-17 10:54:41,Model 57,Test,R2,0.3544
2025-09-17 10:54:41,Model 57,Test,EVS,0.3936
2025-09-17 10:54:41,Model 57,encrypted-fhe,MSE,0.0156
2025-09-17 10:54:41,Model 57,encrypted-fhe,MAE,0.0961
2025-09-17 10:54:41,Model 57,encrypted-fhe,MAPE,0.2579
2025-09-17 10:54:41,Model 57,encrypted-fhe,R2,-1.1630
2025-09-17 10:54:41,Model 57,encrypted-fhe,EVS,-0.5073
2025-09-17 10:54:41,Model 57,Validation,Time,12.7285
2025-09-17 10:54:41,Model 57,Test,Time,0.0025
2025-09-17 10:54:41,Model 57,encrypted-fhe,Time,44.6727
2025-09-17 10:54:41,Model 57,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 10:54:41,Model 57,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 10:54:41,Model 57,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 10:54:41,Model 57,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 10:54:41,Model 57,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 11:00:04,Model 58,Validation,MSE,0.0100
2025-09-17 11:00:04,Model 58,Validation,MAE,0.0722
2025-09-17 11:00:04,Model 58,Validation,MAPE,0.1478
2025-09-17 11:00:04,Model 58,Validation,R2,0.1766
2025-09-17 11:00:04,Model 58,Validation,EVS,0.2092
2025-09-17 11:00:04,Model 58,Test,MSE,0.0085
2025-09-17 11:00:04,Model 58,Test,MAE,0.0672
2025-09-17 11:00:04,Model 58,Test,MAPE,0.1602
2025-09-17 11:00:04,Model 58,Test,R2,-0.0143
2025-09-17 11:00:04,Model 58,Test,EVS,0.2143
2025-09-17 11:00:04,Model 58,encrypted-fhe,MSE,0.0021
2025-09-17 11:00:04,Model 58,encrypted-fhe,MAE,0.0343
2025-09-17 11:00:04,Model 58,encrypted-fhe,MAPE,0.0609
2025-09-17 11:00:04,Model 58,encrypted-fhe,R2,-0.4393
2025-09-17 11:00:04,Model 58,encrypted-fhe,EVS,-0.2396
2025-09-17 11:00:04,Model 58,Validation,Time,12.6813
2025-09-17 11:00:04,Model 58,Test,Time,0.0007
2025-09-17 11:00:04,Model 58,encrypted-fhe,Time,44.3574
2025-09-17 11:00:04,Model 58,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 11:00:04,Model 58,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 11:00:04,Model 58,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 11:00:04,Model 58,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 11:00:04,Model 58,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 11:24:06,Model 59,Validation,MSE,0.0137
2025-09-17 11:24:06,Model 59,Validation,MAE,0.0905
2025-09-17 11:24:06,Model 59,Validation,MAPE,0.1671
2025-09-17 11:24:06,Model 59,Validation,R2,-0.1829
2025-09-17 11:24:06,Model 59,Validation,EVS,0.1828
2025-09-17 11:24:06,Model 59,Test,MSE,0.0188
2025-09-17 11:24:06,Model 59,Test,MAE,0.0900
2025-09-17 11:24:06,Model 59,Test,MAPE,0.1455
2025-09-17 11:24:06,Model 59,Test,R2,-1.4204
2025-09-17 11:24:06,Model 59,Test,EVS,-0.1466
2025-09-17 11:24:06,Model 59,encrypted-fhe,MSE,0.0111
2025-09-17 11:24:06,Model 59,encrypted-fhe,MAE,0.0968
2025-09-17 11:24:06,Model 59,encrypted-fhe,MAPE,0.1755
2025-09-17 11:24:06,Model 59,encrypted-fhe,R2,-0.6305
2025-09-17 11:24:06,Model 59,encrypted-fhe,EVS,0.1859
2025-09-17 11:24:06,Model 59,Validation,Time,15.2213
2025-09-17 11:24:06,Model 59,Test,Time,0.0014
2025-09-17 11:24:06,Model 59,encrypted-fhe,Time,54.4425
2025-09-17 11:24:06,Model 59,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 11:24:06,Model 59,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 11:24:06,Model 59,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 11:24:06,Model 59,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 11:24:06,Model 59,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-17 11:47:42,Model 60,Validation,MSE,0.0081
2025-09-17 11:47:42,Model 60,Validation,MAE,0.0676
2025-09-17 11:47:42,Model 60,Validation,MAPE,0.1263
2025-09-17 11:47:42,Model 60,Validation,R2,0.3116
2025-09-17 11:47:42,Model 60,Validation,EVS,0.4212
2025-09-17 11:47:42,Model 60,Test,MSE,0.0054
2025-09-17 11:47:42,Model 60,Test,MAE,0.0602
2025-09-17 11:47:42,Model 60,Test,MAPE,0.1204
2025-09-17 11:47:42,Model 60,Test,R2,0.4088
2025-09-17 11:47:42,Model 60,Test,EVS,0.5881
2025-09-17 11:47:42,Model 60,encrypted-fhe,MSE,0.0024
2025-09-17 11:47:42,Model 60,encrypted-fhe,MAE,0.0385
2025-09-17 11:47:42,Model 60,encrypted-fhe,MAPE,0.0796
2025-09-17 11:47:42,Model 60,encrypted-fhe,R2,0.2480
2025-09-17 11:47:42,Model 60,encrypted-fhe,EVS,0.3942
2025-09-17 11:47:42,Model 60,Validation,Time,18.9959
2025-09-17 11:47:42,Model 60,Test,Time,0.0008
2025-09-17 11:47:42,Model 60,encrypted-fhe,Time,54.6255
2025-09-17 11:47:42,Model 60,encrypted-fhe,EncryptionScheme,CKKS
2025-09-17 11:47:42,Model 60,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-17 11:47:42,Model 60,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-17 11:47:42,Model 60,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-17 11:47:42,Model 60,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 19:42:11,Model 61,Validation,MSE,0.0075
2025-09-19 19:42:11,Model 61,Validation,MAE,0.0614
2025-09-19 19:42:11,Model 61,Validation,MAPE,0.1165
2025-09-19 19:42:11,Model 61,Validation,R2,0.4510
2025-09-19 19:42:11,Model 61,Validation,EVS,0.5831
2025-09-19 19:42:11,Model 61,Test,MSE,0.0050
2025-09-19 19:42:11,Model 61,Test,MAE,0.0572
2025-09-19 19:42:11,Model 61,Test,MAPE,0.1226
2025-09-19 19:42:11,Model 61,Test,R2,0.1027
2025-09-19 19:42:11,Model 61,Test,EVS,0.6176
2025-09-19 19:42:11,Model 61,encrypted-fhe,MSE,0.0134
2025-09-19 19:42:11,Model 61,encrypted-fhe,MAE,0.0881
2025-09-19 19:42:11,Model 61,encrypted-fhe,MAPE,0.1486
2025-09-19 19:42:11,Model 61,encrypted-fhe,R2,-0.0358
2025-09-19 19:42:11,Model 61,encrypted-fhe,EVS,0.3755
2025-09-19 19:42:11,Model 61,Validation,Time,254.2506
2025-09-19 19:42:11,Model 61,Test,Time,0.0036
2025-09-19 19:42:11,Model 61,encrypted-fhe,Time,51.4010
2025-09-19 19:42:11,Model 61,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 19:42:11,Model 61,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 19:42:11,Model 61,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 19:42:11,Model 61,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 19:42:11,Model 61,encrypted-fhe,AppEncryptionKeySize,212992.0000
2025-09-19 19:49:46,Model 62,Validation,MSE,0.0057
2025-09-19 19:49:46,Model 62,Validation,MAE,0.0539
2025-09-19 19:49:46,Model 62,Validation,MAPE,0.1022
2025-09-19 19:49:46,Model 62,Validation,R2,0.5519
2025-09-19 19:49:46,Model 62,Validation,EVS,0.6103
2025-09-19 19:49:46,Model 62,Test,MSE,0.0073
2025-09-19 19:49:46,Model 62,Test,MAE,0.0685
2025-09-19 19:49:46,Model 62,Test,MAPE,0.1299
2025-09-19 19:49:46,Model 62,Test,R2,0.4673
2025-09-19 19:49:46,Model 62,Test,EVS,0.6455
2025-09-19 19:49:46,Model 62,encrypted-fhe,MSE,0.0036
2025-09-19 19:49:46,Model 62,encrypted-fhe,MAE,0.0444
2025-09-19 19:49:46,Model 62,encrypted-fhe,MAPE,0.0780
2025-09-19 19:49:46,Model 62,encrypted-fhe,R2,0.5533
2025-09-19 19:49:46,Model 62,encrypted-fhe,EVS,0.6946
2025-09-19 19:49:46,Model 62,Validation,Time,226.7120
2025-09-19 19:49:46,Model 62,Test,Time,0.0031
2025-09-19 19:49:46,Model 62,encrypted-fhe,Time,56.3586
2025-09-19 19:49:46,Model 62,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 19:49:46,Model 62,encrypted-fhe,PolyModulusDegree,8192.0000
2025-09-19 19:49:46,Model 62,encrypted-fhe,CoeffModBitSizes,"[31, 26, 26, 26, 26, 26, 26, 31]"
2025-09-19 19:49:46,Model 62,encrypted-fhe,GlobalScale(2^26),67108864.0000
2025-09-19 19:49:46,Model 62,encrypted-fhe,AppEncryptionKeySize,212992.0000
