Timestamp,Model,Process,Metric,Score
2025-09-19 15:02:47,Model 17,Test,Time,0.0004
2025-09-19 15:02:47,Model 17,encrypted-fhe,Time,4.0219
2025-09-19 15:02:47,Model 17,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:02:47,Model 17,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:02:47,Model 17,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:02:47,Model 17,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:02:47,Model 17,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:05:59,Model 18,Validation,MSE,0.0367
2025-09-19 15:05:59,Model 18,Validation,MAE,0.1289
2025-09-19 15:05:59,Model 18,Validation,MAPE,318923736088576.0000
2025-09-19 15:05:59,Model 18,Validation,R2,-0.5075
2025-09-19 15:05:59,Model 18,Validation,EVS,0.0429
2025-09-19 15:05:59,Model 18,Test,MSE,0.0404
2025-09-19 15:05:59,Model 18,Test,MAE,0.1418
2025-09-19 15:05:59,Model 18,Test,MAPE,1.3520
2025-09-19 15:05:59,Model 18,Test,R2,-288.5035
2025-09-19 15:05:59,Model 18,Test,EVS,-13.1558
2025-09-19 15:05:59,Model 18,encrypted-fhe,MSE,272.6050
2025-09-19 15:05:59,Model 18,encrypted-fhe,MAE,16.5096
2025-09-19 15:05:59,Model 18,encrypted-fhe,MAPE,63660753448952528.0000
2025-09-19 15:05:59,Model 18,encrypted-fhe,R2,-3089.6314
2025-09-19 15:05:59,Model 18,encrypted-fhe,EVS,0.0653
2025-09-19 15:05:59,Model 18,Validation,Time,69.0266
2025-09-19 15:05:59,Model 18,Test,Time,0.0005
2025-09-19 15:05:59,Model 18,encrypted-fhe,Time,4.0114
2025-09-19 15:05:59,Model 18,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:05:59,Model 18,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:05:59,Model 18,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:05:59,Model 18,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:05:59,Model 18,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:09:09,Model 19,Validation,MSE,0.0374
2025-09-19 15:09:09,Model 19,Validation,MAE,0.1287
2025-09-19 15:09:09,Model 19,Validation,MAPE,311967331909632.0000
2025-09-19 15:09:09,Model 19,Validation,R2,-0.5401
2025-09-19 15:09:09,Model 19,Validation,EVS,0.0356
2025-09-19 15:09:09,Model 19,Test,MSE,0.0413
2025-09-19 15:09:09,Model 19,Test,MAE,0.1434
2025-09-19 15:09:09,Model 19,Test,MAPE,1.4269
2025-09-19 15:09:09,Model 19,Test,R2,-341.5300
2025-09-19 15:09:09,Model 19,Test,EVS,-12.2457
2025-09-19 15:09:09,Model 19,encrypted-fhe,MSE,152.8804
2025-09-19 15:09:09,Model 19,encrypted-fhe,MAE,12.3629
2025-09-19 15:09:09,Model 19,encrypted-fhe,MAPE,47606740681885536.0000
2025-09-19 15:09:09,Model 19,encrypted-fhe,R2,-1755.2144
2025-09-19 15:09:09,Model 19,encrypted-fhe,EVS,0.0707
2025-09-19 15:09:09,Model 19,Validation,Time,7.4030
2025-09-19 15:09:09,Model 19,Test,Time,0.0004
2025-09-19 15:09:09,Model 19,encrypted-fhe,Time,4.0245
2025-09-19 15:09:09,Model 19,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:09:09,Model 19,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:09:09,Model 19,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:09:09,Model 19,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:09:09,Model 19,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:14:08,Model 20,Validation,MSE,0.0372
2025-09-19 15:14:08,Model 20,Validation,MAE,0.1257
2025-09-19 15:14:08,Model 20,Validation,MAPE,295504588046336.0000
2025-09-19 15:14:08,Model 20,Validation,R2,-0.5552
2025-09-19 15:14:08,Model 20,Validation,EVS,0.0333
2025-09-19 15:14:08,Model 20,Test,MSE,0.0409
2025-09-19 15:14:08,Model 20,Test,MAE,0.1390
2025-09-19 15:14:08,Model 20,Test,MAPE,1.4325
2025-09-19 15:14:08,Model 20,Test,R2,-650.6072
2025-09-19 15:14:08,Model 20,Test,EVS,-35.9633
2025-09-19 15:14:08,Model 20,encrypted-fhe,MSE,193.6508
2025-09-19 15:14:08,Model 20,encrypted-fhe,MAE,13.9145
2025-09-19 15:14:08,Model 20,encrypted-fhe,MAPE,53609201726727904.0000
2025-09-19 15:14:08,Model 20,encrypted-fhe,R2,-2219.5755
2025-09-19 15:14:08,Model 20,encrypted-fhe,EVS,0.0704
2025-09-19 15:14:08,Model 20,Validation,Time,6.3280
2025-09-19 15:14:08,Model 20,Test,Time,0.0005
2025-09-19 15:14:08,Model 20,encrypted-fhe,Time,3.9664
2025-09-19 15:14:08,Model 20,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:14:08,Model 20,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:14:08,Model 20,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:14:08,Model 20,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:14:08,Model 20,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:15:17,Model 21,Validation,MSE,0.0367
2025-09-19 15:15:17,Model 21,Validation,MAE,0.1281
2025-09-19 15:15:17,Model 21,Validation,MAPE,313586098372608.0000
2025-09-19 15:15:17,Model 21,Validation,R2,-0.5190
2025-09-19 15:15:17,Model 21,Validation,EVS,0.0387
2025-09-19 15:15:17,Model 21,Test,MSE,0.0401
2025-09-19 15:15:17,Model 21,Test,MAE,0.1402
2025-09-19 15:15:17,Model 21,Test,MAPE,1.4186
2025-09-19 15:15:17,Model 21,Test,R2,-562.0968
2025-09-19 15:15:17,Model 21,Test,EVS,-17.2234
2025-09-19 15:15:17,Model 21,encrypted-fhe,MSE,257.0951
2025-09-19 15:15:17,Model 21,encrypted-fhe,MAE,16.0330
2025-09-19 15:15:17,Model 21,encrypted-fhe,MAPE,61815313132964152.0000
2025-09-19 15:15:17,Model 21,encrypted-fhe,R2,-2918.4319
2025-09-19 15:15:17,Model 21,encrypted-fhe,EVS,0.0678
2025-09-19 15:15:17,Model 21,Validation,Time,7.2466
2025-09-19 15:15:17,Model 21,Test,Time,0.0005
2025-09-19 15:15:17,Model 21,encrypted-fhe,Time,4.0132
2025-09-19 15:15:17,Model 21,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:15:17,Model 21,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:15:17,Model 21,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:15:17,Model 21,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:15:17,Model 21,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:20:42,Model 22,Validation,MSE,0.0368
2025-09-19 15:20:42,Model 22,Validation,MAE,0.1300
2025-09-19 15:20:42,Model 22,Validation,MAPE,324955078131712.0000
2025-09-19 15:20:42,Model 22,Validation,R2,-0.5011
2025-09-19 15:20:42,Model 22,Validation,EVS,0.0443
2025-09-19 15:20:42,Model 22,Test,MSE,0.0408
2025-09-19 15:20:42,Model 22,Test,MAE,0.1450
2025-09-19 15:20:42,Model 22,Test,MAPE,1.3311
2025-09-19 15:20:42,Model 22,Test,R2,-289.0563
2025-09-19 15:20:42,Model 22,Test,EVS,-7.4033
2025-09-19 15:20:42,Model 22,encrypted-fhe,MSE,210.7297
2025-09-19 15:20:42,Model 22,encrypted-fhe,MAE,14.5152
2025-09-19 15:20:42,Model 22,encrypted-fhe,MAPE,55940199584716080.0000
2025-09-19 15:20:42,Model 22,encrypted-fhe,R2,-2402.3165
2025-09-19 15:20:42,Model 22,encrypted-fhe,EVS,0.0689
2025-09-19 15:20:42,Model 22,Validation,Time,6.4389
2025-09-19 15:20:42,Model 22,Test,Time,0.0006
2025-09-19 15:20:42,Model 22,encrypted-fhe,Time,4.0113
2025-09-19 15:20:42,Model 22,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:20:42,Model 22,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:20:42,Model 22,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:20:42,Model 22,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:20:42,Model 22,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:23:31,Model 23,Validation,MSE,0.0374
2025-09-19 15:23:31,Model 23,Validation,MAE,0.1177
2025-09-19 15:23:31,Model 23,Validation,MAPE,250181543002112.0000
2025-09-19 15:23:31,Model 23,Validation,R2,-0.6001
2025-09-19 15:23:31,Model 23,Validation,EVS,0.0296
2025-09-19 15:23:31,Model 23,Test,MSE,0.0405
2025-09-19 15:23:31,Model 23,Test,MAE,0.1286
2025-09-19 15:23:31,Model 23,Test,MAPE,1.5497
2025-09-19 15:23:31,Model 23,Test,R2,-452.0664
2025-09-19 15:23:31,Model 23,Test,EVS,-17.8241
2025-09-19 15:23:31,Model 23,encrypted-fhe,MSE,148.3763
2025-09-19 15:23:31,Model 23,encrypted-fhe,MAE,12.1795
2025-09-19 15:23:31,Model 23,encrypted-fhe,MAPE,46895136530529472.0000
2025-09-19 15:23:31,Model 23,encrypted-fhe,R2,-1706.3623
2025-09-19 15:23:31,Model 23,encrypted-fhe,EVS,0.0623
2025-09-19 15:23:31,Model 23,Validation,Time,7.4668
2025-09-19 15:23:31,Model 23,Test,Time,0.0005
2025-09-19 15:23:31,Model 23,encrypted-fhe,Time,4.0087
2025-09-19 15:23:31,Model 23,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:23:31,Model 23,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:23:31,Model 23,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:23:31,Model 23,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:23:31,Model 23,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:29:52,Model 24,Validation,MSE,0.0382
2025-09-19 15:29:52,Model 24,Validation,MAE,0.1437
2025-09-19 15:29:52,Model 24,Validation,MAPE,400321989836800.0000
2025-09-19 15:29:52,Model 24,Validation,R2,-0.4454
2025-09-19 15:29:52,Model 24,Validation,EVS,0.0453
2025-09-19 15:29:52,Model 24,Test,MSE,0.0437
2025-09-19 15:29:52,Model 24,Test,MAE,0.1654
2025-09-19 15:29:52,Model 24,Test,MAPE,1.2333
2025-09-19 15:29:52,Model 24,Test,R2,-225.8358
2025-09-19 15:29:52,Model 24,Test,EVS,-6.8582
2025-09-19 15:29:52,Model 24,encrypted-fhe,MSE,116.7645
2025-09-19 15:29:52,Model 24,encrypted-fhe,MAE,10.8041
2025-09-19 15:29:52,Model 24,encrypted-fhe,MAPE,41573233184832128.0000
2025-09-19 15:29:52,Model 24,encrypted-fhe,R2,-1355.1259
2025-09-19 15:29:52,Model 24,encrypted-fhe,EVS,0.0889
2025-09-19 15:29:52,Model 24,Validation,Time,7.0964
2025-09-19 15:29:52,Model 24,Test,Time,0.0018
2025-09-19 15:29:52,Model 24,encrypted-fhe,Time,4.0067
2025-09-19 15:29:52,Model 24,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:29:52,Model 24,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:29:52,Model 24,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:29:52,Model 24,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:29:52,Model 24,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:32:51,Model 25,Validation,MSE,0.0369
2025-09-19 15:32:51,Model 25,Validation,MAE,0.1289
2025-09-19 15:32:51,Model 25,Validation,MAPE,316798599692288.0000
2025-09-19 15:32:51,Model 25,Validation,R2,-0.5201
2025-09-19 15:32:51,Model 25,Validation,EVS,0.0384
2025-09-19 15:32:51,Model 25,Test,MSE,0.0405
2025-09-19 15:32:51,Model 25,Test,MAE,0.1420
2025-09-19 15:32:51,Model 25,Test,MAPE,1.3716
2025-09-19 15:32:51,Model 25,Test,R2,-346.5011
2025-09-19 15:32:51,Model 25,Test,EVS,-13.2403
2025-09-19 15:32:51,Model 25,encrypted-fhe,MSE,240.7394
2025-09-19 15:32:51,Model 25,encrypted-fhe,MAE,15.5145
2025-09-19 15:32:51,Model 25,encrypted-fhe,MAPE,59805002945984720.0000
2025-09-19 15:32:51,Model 25,encrypted-fhe,R2,-2742.7973
2025-09-19 15:32:51,Model 25,encrypted-fhe,EVS,0.0794
2025-09-19 15:32:51,Model 25,Validation,Time,6.9154
2025-09-19 15:32:51,Model 25,Test,Time,0.0004
2025-09-19 15:32:51,Model 25,encrypted-fhe,Time,3.9925
2025-09-19 15:32:51,Model 25,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:32:51,Model 25,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:32:51,Model 25,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:32:51,Model 25,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:32:51,Model 25,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:37:21,Model 26,Validation,MSE,0.0382
2025-09-19 15:37:21,Model 26,Validation,MAE,0.1257
2025-09-19 15:37:21,Model 26,Validation,MAPE,292678499565568.0000
2025-09-19 15:37:21,Model 26,Validation,R2,-0.5598
2025-09-19 15:37:21,Model 26,Validation,EVS,0.0404
2025-09-19 15:37:21,Model 26,Test,MSE,0.0445
2025-09-19 15:37:21,Model 26,Test,MAE,0.1508
2025-09-19 15:37:21,Model 26,Test,MAPE,1.4889
2025-09-19 15:37:21,Model 26,Test,R2,-246.6685
2025-09-19 15:37:21,Model 26,Test,EVS,-8.8952
2025-09-19 15:37:21,Model 26,encrypted-fhe,MSE,1.5320
2025-09-19 15:37:21,Model 26,encrypted-fhe,MAE,1.2248
2025-09-19 15:37:21,Model 26,encrypted-fhe,MAPE,4483912598815649.0000
2025-09-19 15:37:21,Model 26,encrypted-fhe,R2,-27.1250
2025-09-19 15:37:21,Model 26,encrypted-fhe,EVS,0.0361
2025-09-19 15:37:21,Model 26,Validation,Time,13.7591
2025-09-19 15:37:21,Model 26,Test,Time,0.0022
2025-09-19 15:37:21,Model 26,encrypted-fhe,Time,3.9952
2025-09-19 15:37:21,Model 26,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:37:21,Model 26,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:37:21,Model 26,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:37:21,Model 26,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:37:21,Model 26,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:39:42,Model 27,Validation,MSE,0.0374
2025-09-19 15:39:42,Model 27,Validation,MAE,0.1256
2025-09-19 15:39:42,Model 27,Validation,MAPE,294735352692736.0000
2025-09-19 15:39:42,Model 27,Validation,R2,-0.5599
2025-09-19 15:39:42,Model 27,Validation,EVS,0.0303
2025-09-19 15:39:42,Model 27,Test,MSE,0.0411
2025-09-19 15:39:42,Model 27,Test,MAE,0.1390
2025-09-19 15:39:42,Model 27,Test,MAPE,1.4520
2025-09-19 15:39:42,Model 27,Test,R2,-461.2485
2025-09-19 15:39:42,Model 27,Test,EVS,-28.5478
2025-09-19 15:39:42,Model 27,encrypted-fhe,MSE,239.0575
2025-09-19 15:39:42,Model 27,encrypted-fhe,MAE,15.4603
2025-09-19 15:39:42,Model 27,encrypted-fhe,MAPE,59593063656541728.0000
2025-09-19 15:39:42,Model 27,encrypted-fhe,R2,-2725.1814
2025-09-19 15:39:42,Model 27,encrypted-fhe,EVS,0.0828
2025-09-19 15:39:42,Model 27,Validation,Time,10.2132
2025-09-19 15:39:42,Model 27,Test,Time,0.0005
2025-09-19 15:39:42,Model 27,encrypted-fhe,Time,4.0314
2025-09-19 15:39:42,Model 27,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:39:42,Model 27,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:39:42,Model 27,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:39:42,Model 27,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:39:42,Model 27,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:44:11,Model 28,Validation,MSE,0.0369
2025-09-19 15:44:11,Model 28,Validation,MAE,0.1264
2025-09-19 15:44:11,Model 28,Validation,MAPE,302504277442560.0000
2025-09-19 15:44:11,Model 28,Validation,R2,-0.5383
2025-09-19 15:44:11,Model 28,Validation,EVS,0.0346
2025-09-19 15:44:11,Model 28,Test,MSE,0.0403
2025-09-19 15:44:11,Model 28,Test,MAE,0.1383
2025-09-19 15:44:11,Model 28,Test,MAPE,1.3885
2025-09-19 15:44:11,Model 28,Test,R2,-5617.3428
2025-09-19 15:44:11,Model 28,Test,EVS,-423.9100
2025-09-19 15:44:11,Model 28,encrypted-fhe,MSE,274.2131
2025-09-19 15:44:11,Model 28,encrypted-fhe,MAE,16.5582
2025-09-19 15:44:11,Model 28,encrypted-fhe,MAPE,63846032372245024.0000
2025-09-19 15:44:11,Model 28,encrypted-fhe,R2,-3114.6884
2025-09-19 15:44:11,Model 28,encrypted-fhe,EVS,0.0837
2025-09-19 15:44:11,Model 28,Validation,Time,7.6367
2025-09-19 15:44:11,Model 28,Test,Time,0.0034
2025-09-19 15:44:11,Model 28,encrypted-fhe,Time,4.0163
2025-09-19 15:44:11,Model 28,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:44:11,Model 28,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:44:11,Model 28,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:44:11,Model 28,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:44:11,Model 28,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:47:11,Model 29,Validation,MSE,0.0368
2025-09-19 15:47:11,Model 29,Validation,MAE,0.1264
2025-09-19 15:47:11,Model 29,Validation,MAPE,303602044239872.0000
2025-09-19 15:47:11,Model 29,Validation,R2,-0.5327
2025-09-19 15:47:11,Model 29,Validation,EVS,0.0340
2025-09-19 15:47:11,Model 29,Test,MSE,0.0401
2025-09-19 15:47:11,Model 29,Test,MAE,0.1381
2025-09-19 15:47:11,Model 29,Test,MAPE,1.3841
2025-09-19 15:47:11,Model 29,Test,R2,-1417.4800
2025-09-19 15:47:11,Model 29,Test,EVS,-58.4079
2025-09-19 15:47:11,Model 29,encrypted-fhe,MSE,278.7314
2025-09-19 15:47:11,Model 29,encrypted-fhe,MAE,16.6941
2025-09-19 15:47:11,Model 29,encrypted-fhe,MAPE,64372226246487920.0000
2025-09-19 15:47:11,Model 29,encrypted-fhe,R2,-3165.7783
2025-09-19 15:47:11,Model 29,encrypted-fhe,EVS,0.0921
2025-09-19 15:47:11,Model 29,Validation,Time,6.7820
2025-09-19 15:47:11,Model 29,Test,Time,0.0005
2025-09-19 15:47:11,Model 29,encrypted-fhe,Time,4.0224
2025-09-19 15:47:11,Model 29,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:47:11,Model 29,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:47:11,Model 29,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:47:11,Model 29,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:47:11,Model 29,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:50:22,Model 30,Validation,MSE,0.0369
2025-09-19 15:50:22,Model 30,Validation,MAE,0.1238
2025-09-19 15:50:22,Model 30,Validation,MAPE,287440585621504.0000
2025-09-19 15:50:22,Model 30,Validation,R2,-0.5532
2025-09-19 15:50:22,Model 30,Validation,EVS,0.0345
2025-09-19 15:50:22,Model 30,Test,MSE,0.0401
2025-09-19 15:50:22,Model 30,Test,MAE,0.1345
2025-09-19 15:50:22,Model 30,Test,MAPE,1.4607
2025-09-19 15:50:22,Model 30,Test,R2,-667.4268
2025-09-19 15:50:22,Model 30,Test,EVS,-25.7490
2025-09-19 15:50:22,Model 30,encrypted-fhe,MSE,242.4174
2025-09-19 15:50:22,Model 30,encrypted-fhe,MAE,15.5685
2025-09-19 15:50:22,Model 30,encrypted-fhe,MAPE,60014975474470072.0000
2025-09-19 15:50:22,Model 30,encrypted-fhe,R2,-2757.5866
2025-09-19 15:50:22,Model 30,encrypted-fhe,EVS,0.0813
2025-09-19 15:50:22,Model 30,Validation,Time,6.7603
2025-09-19 15:50:22,Model 30,Test,Time,0.0006
2025-09-19 15:50:22,Model 30,encrypted-fhe,Time,4.0316
2025-09-19 15:50:22,Model 30,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:50:22,Model 30,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:50:22,Model 30,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:50:22,Model 30,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:50:22,Model 30,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:51:54,Model 31,Validation,MSE,0.0464
2025-09-19 15:51:54,Model 31,Validation,MAE,0.1752
2025-09-19 15:51:54,Model 31,Validation,MAPE,558713236619264.0000
2025-09-19 15:51:54,Model 31,Validation,R2,-0.3626
2025-09-19 15:51:54,Model 31,Validation,EVS,0.0631
2025-09-19 15:51:54,Model 31,Test,MSE,0.0611
2025-09-19 15:51:54,Model 31,Test,MAE,0.2143
2025-09-19 15:51:54,Model 31,Test,MAPE,1.1660
2025-09-19 15:51:54,Model 31,Test,R2,-56.1592
2025-09-19 15:51:54,Model 31,Test,EVS,-1.1062
2025-09-19 15:51:54,Model 31,encrypted-fhe,MSE,72.9875
2025-09-19 15:51:54,Model 31,encrypted-fhe,MAE,8.5414
2025-09-19 15:51:54,Model 31,encrypted-fhe,MAPE,33316689865385096.0000
2025-09-19 15:51:54,Model 31,encrypted-fhe,R2,-731.0698
2025-09-19 15:51:54,Model 31,encrypted-fhe,EVS,0.0317
2025-09-19 15:51:54,Model 31,Validation,Time,6.9320
2025-09-19 15:51:54,Model 31,Test,Time,0.0004
2025-09-19 15:51:54,Model 31,encrypted-fhe,Time,4.0087
2025-09-19 15:51:54,Model 31,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:51:54,Model 31,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:51:54,Model 31,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:51:54,Model 31,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:51:54,Model 31,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:53:19,Model 32,Validation,MSE,0.0457
2025-09-19 15:53:19,Model 32,Validation,MAE,0.0746
2025-09-19 15:53:19,Model 32,Validation,MAPE,1237071429632.0000
2025-09-19 15:53:19,Model 32,Validation,R2,-0.9006
2025-09-19 15:53:19,Model 32,Validation,EVS,0.0002
2025-09-19 15:53:19,Model 32,Test,MSE,0.0490
2025-09-19 15:53:19,Model 32,Test,MAE,0.0788
2025-09-19 15:53:19,Model 32,Test,MAPE,298.6249
2025-09-19 15:53:19,Model 32,Test,R2,-4815548.0000
2025-09-19 15:53:19,Model 32,Test,EVS,-349750.7500
2025-09-19 15:53:19,Model 32,encrypted-fhe,MSE,0.0471
2025-09-19 15:53:19,Model 32,encrypted-fhe,MAE,0.1151
2025-09-19 15:53:19,Model 32,encrypted-fhe,MAPE,181674001576811.3125
2025-09-19 15:53:19,Model 32,encrypted-fhe,R2,-2.5394
2025-09-19 15:53:19,Model 32,encrypted-fhe,EVS,0.0003
2025-09-19 15:53:19,Model 32,Validation,Time,6.6545
2025-09-19 15:53:19,Model 32,Test,Time,0.0005
2025-09-19 15:53:19,Model 32,encrypted-fhe,Time,4.0147
2025-09-19 15:53:19,Model 32,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:53:19,Model 32,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:53:19,Model 32,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:53:19,Model 32,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:53:19,Model 32,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:54:44,Model 33,Validation,MSE,131498172416.0000
2025-09-19 15:54:44,Model 33,Validation,MAE,280898.1875
2025-09-19 15:54:44,Model 33,Validation,MAPE,1052803529403145388032.0000
2025-09-19 15:54:44,Model 33,Validation,R2,-458819338240.0000
2025-09-19 15:54:44,Model 33,Validation,EVS,-94748327936.0000
2025-09-19 15:54:44,Model 33,Test,MSE,218230865920.0000
2025-09-19 15:54:44,Model 33,Test,MAE,386645.5000
2025-09-19 15:54:44,Model 33,Test,MAPE,1.0000
2025-09-19 15:54:44,Model 33,Test,R2,-9.0965
2025-09-19 15:54:44,Model 33,Test,EVS,0.0000
2025-09-19 15:54:44,Model 33,encrypted-fhe,MSE,6088209865573.4082
2025-09-19 15:54:44,Model 33,encrypted-fhe,MAE,2467181.9360
2025-09-19 15:54:44,Model 33,encrypted-fhe,MAPE,9541988217305604030464.0000
2025-09-19 15:54:44,Model 33,encrypted-fhe,R2,-66695780307402.4219
2025-09-19 15:54:44,Model 33,encrypted-fhe,EVS,-4289266745.1417
2025-09-19 15:54:44,Model 33,Validation,Time,7.4843
2025-09-19 15:54:44,Model 33,Test,Time,0.0004
2025-09-19 15:54:44,Model 33,encrypted-fhe,Time,4.0219
2025-09-19 15:54:44,Model 33,encrypted-fhe,EncryptionScheme,CKKS
2025-09-19 15:54:44,Model 33,encrypted-fhe,PolyModulusDegree,32768.0000
2025-09-19 15:54:44,Model 33,encrypted-fhe,CoeffModBitSizes,"[60, 40, 40, 40, 40, 40, 40, 60]"
2025-09-19 15:54:44,Model 33,encrypted-fhe,GlobalScale(2^40),1099511627776.0000
2025-09-19 15:54:44,Model 33,encrypted-fhe,AppEncryptionKeySize,1310720.0000
2025-09-19 15:58:27,Model 34,Validation,MSE,0.0371
2025-09-19 15:58:27,Model 34,Validation,MAE,0.1185
2025-09-19 15:58:27,Model 34,Validation,MAPE,262464058949632.0000
2025-09-19 15:58:27,Model 34,Validation,R2,-0.4780
2025-09-19 15:58:27,Model 34,Validation,EVS,0.0278
2025-09-19 15:58:27,Model 34,Test,MSE,0.0407
2025-09-19 15:58:27,Model 34,Test,MAE,0.1242
2025-09-19 15:58:27,Model 34,Test,MAPE,1.5228
2025-09-19 15:58:27,Model 34,Test,R2,-132207.7656
